학교종류명,설립구분,표준학교코드,학교명,영문학교명,관할조직명,도로명우편번호,도로명주소,도로명상세주소,남녀공학구분명,고등학교구분명,산업체특별학급존재여부,고등학교일반실업구분명,특수목적고등학교계열명,입시전후기구분명,주야구분명,설립일자,위도,경도
초등학교,공립,7041143,서울여의도초등학교,Seoul Yeouido Elementary School,서울특별시남부교육지원청,7341,서울특별시 영등포구 여의대방로 439,/ 서울여의도초등학교 (여의도동),남여공학,,N,일반계,,전기,주간,19711101,37.5232048215986,126.93679444014
초등학교,공립,7041142,서울안천초등학교,Seoul Ancheon Elementary School,서울특별시남부교육지원청,8597,서울특별시 금천구 한내로 69-16,/ 서울안천초등학교 (독산동),남여공학,,N,일반계,,전기,주간,19910121,37.4587456425965,126.88839002847
초등학교,공립,7041141,서울신흥초등학교,Seoul Sinheung Elementary School,서울특별시남부교육지원청,8569,서울특별시 금천구 독산로36나길 21,(시흥동/ 신흥초등학교),남여공학,,N,일반계,,전기,주간,19911030,37.459348156226,126.909350801567
초등학교,공립,7041140,서울신영초등학교,Seoul Sinyeong Elementary School,서울특별시남부교육지원청,7378,서울특별시 영등포구 도신로4길 32,(대림동/신영초등학교),남여공학,,N,일반계,,전기,주간,19820707,37.5010060169412,126.896094817069
초등학교,공립,7041139,서울신미림초등학교,Seoul Sinmirim Elementary School,서울특별시남부교육지원청,8211,서울특별시 구로구 신도림로 26,(신도림동/ 신미림초등학교),남여공학,,N,일반계,,전기,주간,20020301,37.5071419203233,126.879552740328
초등학교,공립,7041138,서울신도림초등학교,Seoul Sindorim Elementary School,서울특별시남부교육지원청,8201,서울특별시 구로구 신도림로19길 44,/ 서울신도림초등학교 (신도림동),남여공학,,N,일반계,,전기,주간,19821022,37.5119827913991,126.883278305378
초등학교,공립,7041137,서울신대림초등학교,Seoul Sindaerim Elementary School,서울특별시남부교육지원청,7439,서울특별시 영등포구 대림로8길 25,(대림동),남여공학,,N,일반계,,전기,주간,19950110,37.4921487438027,126.90607771762
초등학교,공립,7041136,서울신구로초등학교,Seoul Sin-guro Elementary School,서울특별시남부교육지원청,8299,서울특별시 구로구 가마산로27길 69,(구로동/서울신구로초등학교),남여공학,,N,일반계,,전기,주간,19821026,37.4994208675251,126.888857414498
초등학교,공립,7041135,서울시흥초등학교,Seoul Siheung Elementary School,서울특별시남부교육지원청,8627,서울특별시 금천구 독산로23길 26,/ 서울시흥초등학교 (시흥동),남여공학,,N,일반계,,전기,주간,19110701,37.4553406198773,126.904639330863
초등학교,공립,7041134,서울세곡초등학교,Seoul Segok Elementary School,서울특별시남부교육지원청,8245,서울특별시 구로구 고척로33길 34,(고척동/세곡초등학교),남여공학,,N,일반계,,전기,주간,19721101,37.5050561026392,126.84911983488
초등학교,공립,7041133,서울선유초등학교,Seoul SeonYu Elementary School,서울특별시남부교육지원청,7210,서울특별시 영등포구 선유로43가길 14,(양평동3가/ 서울선유초등학교),남여공학,,N,해당없음,,전기,주간,20070301,37.532879190933,126.892776819259
초등학교,공립,7041132,서울백산초등학교,Seoul Backsan Elementary School,서울특별시남부교육지원청,8650,서울특별시 금천구 시흥대로38길 78,(시흥동/ 백산초등학교),남여공학,,N,일반계,,전기,주간,19730810,37.4467859965807,126.905145962364
초등학교,공립,7041131,서울미래초등학교,Seoul Mirae Elementary School,서울특별시남부교육지원청,8288,서울특별시 구로구 새말로 73,/ 서울미래초등학교 (구로동),남여공학,,N,일반계,,전기,주간,20020301,37.5051066487493,126.888080264013
초등학교,공립,7041130,서울문성초등학교,Seoul Munseong Elementary School,서울특별시남부교육지원청,8540,서울특별시 금천구 시흥대로 460,/ 서울문성초등학교  (독산동),남여공학,,N,일반계,,전기,주간,19551207,37.4749119553546,126.899449247845
초등학교,공립,7041129,서울문백초등학교,Seoul Munbaek Elementary School,서울특별시남부교육지원청,8634,서울특별시 금천구 시흥대로47길 43-1,(시흥동/ 문백초등학교),남여공학,,N,일반계,,전기,주간,19810713,37.4470762679981,126.898697365949
초등학교,공립,7041128,서울문래초등학교,Seoul Mullae Elementary School,서울특별시남부교육지원청,7295,서울특별시 영등포구 문래로 104,(문래동3가/ 문래초등학교),남여공학,,N,일반계,,전기,주간,19850710,37.5191403848287,126.893605730635
초등학교,공립,7041127,서울문교초등학교,Seoul Mungyo Elementary School,서울특별시남부교육지원청,8561,서울특별시 금천구 독산로54길 102,/ 문교초등학교 (독산동),남여공학,,N,일반계,,전기,주간,19930227,37.4667678419002,126.908929362449
초등학교,공립,7041126,서울매봉초등학교,Seoul Maebong Elementary School,서울특별시남부교육지원청,8251,서울특별시 구로구 고척로21길 55,/ 서울매봉초등학교 (개봉동),남여공학,,N,일반계,,전기,주간,19850701,37.5049152339519,126.844365297268
초등학교,공립,7041125,서울두산초등학교,Seoul Doosan Elementary School,서울특별시남부교육지원청,8587,서울특별시 금천구 범안로11길 3,/ 서울두산초등학교 (독산동),남여공학,,N,일반계,,전기,주간,19850701,37.4675483868702,126.890946131304
초등학교,공립,7041124,서울동구로초등학교,Seoul Dong-guro Elementary School,서울특별시남부교육지원청,8303,서울특별시 구로구 구로중앙로14길 43,/ 서울동구로초등학교 (구로동),남여공학,,N,일반계,,전기,주간,19710901,37.4940705339349,126.892780194719
초등학교,공립,7041123,서울독산초등학교,Seoul Doksan Elementary School,서울특별시남부교육지원청,8617,서울특별시 금천구 시흥대로104길 31,(독산동/독산초등학교),남여공학,,N,일반계,,전기,주간,19770901,37.4656569113767,126.899712814109
초등학교,공립,7041122,서울도신초등학교,Seoul Doshin Elementary School,서울특별시남부교육지원청,7409,서울특별시 영등포구 도림로53길 32-9,/ 서울도신초등학교 (대림동),남여공학,,N,일반계,,전기,주간,19731213,37.4992678949668,126.900714062322
초등학교,공립,7041121,서울도림초등학교,Seoul Dorim Elementary School,서울특별시남부교육지원청,7384,서울특별시 영등포구 가마산로65길 22,/ 서울도림초등학교 (신길동),남여공학,,N,일반계,,전기,주간,19560324,37.5075030216931,126.907290718365
초등학교,공립,7041120,서울덕의초등학교,Seoul Duckyee Elementary School,서울특별시남부교육지원청,8241,서울특별시 구로구 고척로 213,(고척동/덕의초등학교),남여공학,,N,일반계,,전기,주간,19831201,37.5060279654393,126.857346029545
초등학교,공립,7041119,서울대영초등학교,Seoul Daeyeong Elementary School,서울특별시남부교육지원청,7397,서울특별시 영등포구 신길로23길 43,(신길동/대영초등학교),남여공학,,N,일반계,,전기,주간,19871221,37.5026541997676,126.906524398043
초등학교,공립,7041118,서울대방초등학교,Seoul Daebang Elementary School,서울특별시남부교육지원청,7391,서울특별시 영등포구 여의대방로35길 14,(신길동),남여공학,,N,일반계,,전기,주간,19550427,37.5029001208602,126.919020182507
초등학교,공립,7041117,서울대동초등학교,Seoul Daedong Elementary School,서울특별시남부교육지원청,7418,서울특별시 영등포구 대림로21길 6,/ 서울대동초등학교 (대림동),남여공학,,N,해당없음,,전기,주간,19801002,37.4937093653318,126.900450594121
초등학교,공립,7041116,서울대길초등학교,Seoul Daegil Elementary School,서울특별시남부교육지원청,7434,서울특별시 영등포구 대방천로 206,/ 서울대길초등학교 (신길동),남여공학,,N,일반계,,전기,주간,19830914,37.4982314495379,126.913035010017
초등학교,공립,7041115,서울당중초등학교,Seoul Dangjung Elementary School,서울특별시남부교육지원청,7271,서울특별시 영등포구 선유로 131,/ 서울당중초등학교 (양평동3가),남여공학,,N,일반계,,전기,주간,19491028,37.52628923031,126.889413529916
초등학교,공립,7041114,서울당서초등학교,Seoul Dangseo Elementary School,서울특별시남부교육지원청,7213,서울특별시 영등포구 당산로 187,/ 서울당서초등학교 (당산동5가),남여공학,,N,일반계,,전기,주간,19840730,37.5320274377069,126.89981419859
초등학교,공립,7041113,서울당산초등학교,Seoul Dangsan Elementary School,서울특별시남부교육지원청,7206,서울특별시 영등포구 선유로55길 32,/ 서울당산초등학교 (양평동4가),남여공학,,N,일반계,,전기,주간,19450815,37.5401191186811,126.896241067017
초등학교,공립,7041112,서울금천초등학교,Seoul Kumcheon Elementary School,서울특별시남부교육지원청,8571,서울특별시 금천구 탑골로5길 60,(시흥동),남여공학,,N,일반계,,전기,주간,19831007,37.4548103350003,126.912874864194
초등학교,공립,7041111,서울금산초등학교,Seoul Gumsan Elementary School,서울특별시남부교육지원청,8651,서울특별시 금천구 시흥대로24길 57,"(시흥동, 서울금산초등학교)",남여공학,,N,일반계,,전기,주간,19980731,37.4414211782481,126.907881604603
초등학교,공립,7041110,서울금동초등학교,Seoul Geumdong Elementary School,서울특별시남부교육지원청,8645,서울특별시 금천구 금하로30길 53,/ 서울금동초등학교 (시흥동),남여공학,,N,일반계,,전기,주간,20030301,37.4477384842481,126.916398947243
초등학교,공립,7041109,서울구일초등학교,Seoul Guil Elementary School,서울특별시남부교육지원청,8324,서울특별시 구로구 구일로 68,(구로동/구일초등학교),남여공학,,N,일반계,,전기,주간,19871022,37.4931918730563,126.873472709056
초등학교,공립,7041108,서울구로초등학교,Seoul Guro Elementary School,서울특별시남부교육지원청,8283,서울특별시 구로구 구로중앙로27나길 9,/ 구로동443 (구로동),남여공학,,N,일반계,,전기,주간,19500620,37.4972704101861,126.885993093919
초등학교,공립,7041107,서울구로남초등학교,Seoul Guronam Elementary School,서울특별시남부교육지원청,8375,서울특별시 구로구 디지털로27길 76,(구로동/구로남초등학교),남여공학,,N,일반계,,전기,주간,19640311,37.4845458634378,126.89019497935
초등학교,공립,7041106,서울고척초등학교,Seoul Gocheok Elementary School,서울특별시남부교육지원청,8232,서울특별시 구로구 경서로 31,(고척동),남여공학,,N,일반계,,전기,주간,19671206,37.5009977911143,126.8568624099
초등학교,공립,7041105,서울고원초등학교,Seoul Gowon Elementary School,서울특별시남부교육지원청,8275,서울특별시 구로구 경인로46길 13,(고척동/ 서울고원초등학교),남여공학,,N,해당없음,,전기,주간,20040301,37.4976112203301,126.865799270157
초등학교,공립,7041104,서울고산초등학교,Seoul Kohsan Elementary School,서울특별시남부교육지원청,8223,서울특별시 구로구 중앙로 6,(고척동/ 고산초등학교),남여공학,,N,일반계,,전기,주간,19910902,37.49897255057,126.864772709103
초등학교,공립,7041103,서울개웅초등학교,Seoul Gaewoong Elementary School,서울특별시남부교육지원청,8349,서울특별시 구로구 개봉로11길 98,(개봉동/개웅초등학교),남여공학,,N,일반계,,전기,주간,19980731,37.4885713176365,126.849982268839
초등학교,공립,7041102,서울개봉초등학교,Seoul Gaebong Elementary School,서울특별시남부교육지원청,8333,서울특별시 구로구 개봉로16길 30-11,(개봉동),남여공학,,N,일반계,,전기,주간,19710901,37.4895249123041,126.857976031505
초등학교,공립,7041101,서울개명초등학교,Seoul Kaemyeong Elementary School,서울특별시남부교육지원청,8355,서울특별시 구로구 개봉로1다길 16-9,(개봉동/개명초등학교),남여공학,,N,일반계,,전기,주간,19831203,37.4830390416807,126.850979135275
초등학교,공립,7041100,서울가산초등학교,Seoul Gasan Elementary School,서울특별시남부교육지원청,8530,서울특별시 금천구 남부순환로 1304-11,/ 서울가산초등학교 (독산동),남여공학,,N,일반계,,전기,주간,19830625,37.4781803887367,126.895732200272
